nid,episode,text,sarcasm,audio_path
52_94,52,"Um, and then, you know, I, I get the fancy new visuals because some of the, uh, the early maps for those Rome videos are, are, are quite bad. Um, because I, I, everything was way too saturated. Go back, you'll, you'll, you'll see it. Um, but yeah, I, I'm just so satisfied seeing the way that,",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-52/ospod-episode-52_94.mp3
52_98,52,"Yeah. I think that your approach to this, uh, came through because when.",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-52/ospod-episode-52_98.mp3
52_99,52,"I've mentioned this, I think, but the, uh, the full Trojan War video was your idea. Yes.",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-52/ospod-episode-52_99.mp3
52_103,52,"It's like, Iliad book one, Patroclus dies, Hector dies, the end.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-52/ospod-episode-52_103.mp3
52_104,52,"Nothing else is important in the grand scheme of things. I mean, one of the funniest things about the Iliad, and I don't want to completely derail this onto this other thing that I know a little bit more about, but it's got so much of like,",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-52/ospod-episode-52_104.mp3
52_113,52,"Yeah, there's a lot to be said for, like, you know, Roman, you know.",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-52/ospod-episode-52_113.mp3
52_129,52,"Uh, but yeah, so that's, uh, yes, so check out pitch meeting because they're really funny. I mean, I'm like the last person on earth to realize, so I'm sure you all know, but, um.",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-52/ospod-episode-52_129.mp3
52_130,52,I've been had and called out. So let's move on to the Q&A portion of the podcast.,1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-52/ospod-episode-52_130.mp3
52_139,52,"Okay. Excellent. Um, so.",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-52/ospod-episode-52_139.mp3
52_140,52,"Yeah, exactly. Um, the thing with Rome is if you, I'm assuming two days each. If you're doing one day in Rome and one day in Florence, God help you. Um, just, just walk and see what you see. Uh, because there's no way, yeah. Um, let's assume you got two days in each. If you want to do the Vatican Museum, that is a day.",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-52/ospod-episode-52_140.mp3
52_141,52,That is fully a day. There is so much shit. It's 11 miles of corridors inside. A half a square mile parcel of land.,0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-52/ospod-episode-52_141.mp3
52_143,52,"Go into the Colosseum if you want, but really go into the Roman Forum, because you can just walk around in the ruins. You get the ticket for the Roman Forum the same place you get the ticket for the Colosseum, and it's, it's great. You're also going to want to go to the Arapacus, which is kind of near the Vatican. It's, it's up in the campus marshes. It's kind of along the river. Um, that's pretty sweet. They opened up the Mausoleum of Augustus, but like, eh. Um, genuinely, just walk around, see what you see.",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-52/ospod-episode-52_143.mp3
52_153,52,"Every once in a while we gotta re-up it, just to give you the chance to like, much like doing the re-sumrise, to give you the opportunity to draw some more connections.",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-52/ospod-episode-52_153.mp3
52_154,52,"Exactly. Upgrade my, yeah. If you're in Rome, no, not for two days, nevermind.",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-52/ospod-episode-52_154.mp3
52_161,52,"But, uh, yeah, baking, I'm quite good at cooking. I am only starting to become.",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-52/ospod-episode-52_161.mp3
52_166,52,"But, uh, baking, I, I think I'm a little better at. I, I hate making a mess, so baking is also, like, kind of tough for me. Yeah. Because, like, there's flour everywhere. Yeah.",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-52/ospod-episode-52_166.mp3
52_167,52,There's stuff on the cookbook now. The hardest part of baking.,0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-52/ospod-episode-52_167.mp3
52_169,52,"graphite on rough paper, I also hate. Uh, sorry, charcoal on rough paper, same problem. Flower on crusty bread makes me want to crawl out of my own skin.",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-52/ospod-episode-52_169.mp3
52_172,52,Ridiculous levels of finnickiness. Yes. That I don't want to plumb because it's like.,1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-52/ospod-episode-52_172.mp3
52_173,52,"zero points, so.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-52/ospod-episode-52_173.mp3
52_177,52,"I thought it was a burn on the fact that I actually can't make croissants as admitted earlier. Oh, okay.",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-52/ospod-episode-52_177.mp3
52_180,52,"Yeah, there we go.",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-52/ospod-episode-52_180.mp3
52_182,52,"Oh, the signature recipe thing. That was part of the question, right? Yes, yes, yes.",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-52/ospod-episode-52_182.mp3
52_189,52,"It's still workable, but, uh, it's best to let that cool off a little bit before we pour it over.",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-52/ospod-episode-52_189.mp3
52_192,52,"which is, it's a little different. The thing is chocolate is really, really weirdly complex. It's technically a wax, I think. Yeah. And it has like six different crystal arrangements, which is why tempering it is such a pain in the butt because it's like, you want arrangement number five, which means if you get it too hot, it goes into arrangement six instead. It's a mess. But, um,",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-52/ospod-episode-52_192.mp3
52_199,52,"Which is fine, except I, you know, I'm one person, so I have a lot of leftovers hanging about.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-52/ospod-episode-52_199.mp3
52_210,52,"When we still had Patreon open for like, shibby commissions, uh, I, a couple times people were like, hey, can you draw this angel from Supernatural? And I'm like, heck yeah, let me look up what this guy looks like. It's just a fucking guy. He's just a guy. He doesn't look at all interesting.",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-52/ospod-episode-52_210.mp3
52_216,52,A being that represents something. You can incorporate that thing into their appearance in unusual ways rather than just like.,0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-52/ospod-episode-52_216.mp3
52_218,52,"This isn't like a dunk. I haven't even watched Rings of Power, but I have seen like some stuff be like these ancient ethereal beings look just kind of like people in Abercrombie and Fitch, like leftovers. So, um.",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-52/ospod-episode-52_218.mp3
52_221,52,"And all the, like, supernatural results, and then I'll get to, like, okay, this is from an illustrated version of, like, the prose at, uh,",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-52/ospod-episode-52_221.mp3
52_224,52,"This is also something I learned when I was doing some research. I was trying to find a painting of two deities. And when I looked up Mars and Venus, I found lots of beautiful Renaissance and Baroque art. And when I looked up Aries and Aphrodite, I found fan art and",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-52/ospod-episode-52_224.mp3
52_227,52,"That's what I was thinking, too.",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-52/ospod-episode-52_227.mp3
52_231,52,"I made them elves, for God's sake. I basically made it so that the Aesir have, like, little human rounded ears, and then everybody else gets pointy elf ears. And that's me. That's not accurate to the 1800s. Why the fuck would that be? As far as I can tell, Tolkien is the one who originated the leaf-shaped ears concept. Uh, but I just liked it. Oh my God.",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-52/ospod-episode-52_231.mp3
52_232,52,"I saw a few people be like, he didn't specify what leaves you guys, which led to some horrifying fan.",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-52/ospod-episode-52_232.mp3
52_234,52,"I mean,",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-52/ospod-episode-52_234.mp3
52_235,52,"I mean, you're, you're right, but also.",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-52/ospod-episode-52_235.mp3
52_242,52,"It's like, did he try to fuck me? It's probably Apollo. There's a bunch of options.",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-52/ospod-episode-52_242.mp3
52_249,52,"Um, I mean, I've said for years that the only requirement I have for music that I like is good beat, strong electric guitar. Um, and even that's a little bit negotiable. Strong guitar, really. Um, so.",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-52/ospod-episode-52_249.mp3
52_251,52,"Everyone who thinks that, anyone who thinks that orchestral rock isn't the coolest thing ever is lying to themselves and to you.",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-52/ospod-episode-52_251.mp3
52_259,52,that's okay.,0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-52/ospod-episode-52_259.mp3
52_260,52,"I listen to more Crush 40 now, but that's Sonic's fault.",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-52/ospod-episode-52_260.mp3
52_263,52,"Yeah, as a, as a teenager, I was very much into like the, the Lincoln Park zone and, and adjacent bands of, of similar, uh, or slightly lesser, um, like,",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-52/ospod-episode-52_263.mp3
52_264,52,"Emo, I'm 14 and this is deepness. Um, yeah.",1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-52/ospod-episode-52_264.mp3
52_265,52,That came up a lot recently in my life. Yeah.,1,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-52/ospod-episode-52_265.mp3
52_266,52,"You know what? Let me just pull up my iTunes right this minute. Yeah, go ahead. Just see what we got.",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-52/ospod-episode-52_266.mp3
52_267,52,"Yeah, go ahead. While you're doing that, of course, recently, the, the, the meme has been that I've, I've pivoted quite strongly to orchestral video game OSTs. Yeah. Because I just, I, I, I love listening to them. It's the only kind of music I can listen to while I work because if there are words in, I, I can't, I can't focus. It's what's my focus and I'm terrible. Um, but with just like sounds and no, no, no talking or singing, mm, we're good. So.",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-52/ospod-episode-52_267.mp3
52_270,52,Give it back to me. Yeah. Yeah.,0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-52/ospod-episode-52_270.mp3
52_271,52,"Um, and the, and inexplicably alongside everything else, take a hint from the Victorious show. Oh my god.",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-52/ospod-episode-52_271.mp3
52_274,52,"I think it was just like a woman version of Chicago or something. But, uh, there's a song in which she says, I think I'll call this town Chicago. And that's, I didn't watch the episode, but I saw that clip and it's lived in my head ever since.",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-52/ospod-episode-52_274.mp3
52_275,52,"That's very funny. I've never watched Victorious. Uh, but I have watched all, like, 13 hours of the Quinton Reviews. Like, what, 17 hours now? Uh, Quinton Reviews, Victorious, and affiliated stuff. Um.",0,/Users/minjoolee/Downloads/MUStARD/PodSarc/all_processed/overly-sarcastic-podcast__ospod-episode-52/ospod-episode-52_275.mp3
